,taskset,name,wcet,wcet_high,period,criticality
11231,561,T11,3.764922579674357,7.529845159348714,700,HI
11232,561,T12,0.2554493013498471,0.2554493013498471,900,LO
11233,561,T13,55.73853731032098,55.73853731032098,850,LO
11234,561,T14,1.8247472295240972,3.6494944590481944,650,HI
11235,561,T15,80.28775586955082,80.28775586955082,975,LO
11236,561,T16,2.491262437944269,4.982524875888538,50,HI
11237,561,T17,3.008339356511137,6.016678713022274,100,HI
11238,561,T18,2.5377819939468513,2.5377819939468513,75,LO
11239,561,T19,1.4293243066100019,1.4293243066100019,650,LO
11240,562,T0,0.9266771056271828,1.8533542112543655,50,HI
11241,562,T1,9.404324143122867,9.404324143122867,600,LO
11242,562,T2,20.80217336930118,20.80217336930118,625,LO
11243,562,T3,7.824345693574742,7.824345693574742,775,LO
11244,562,T4,22.804860790463497,45.609721580926994,825,HI
11245,562,T5,5.311315891743579,5.311315891743579,125,LO
11246,562,T6,7.520954139264124,15.041908278528249,850,HI
11247,562,T7,21.793011108200165,43.58602221640033,700,HI
11248,562,T8,3.0252308344992302,6.0504616689984605,125,HI
11249,562,T9,19.485535868626503,38.971071737253006,950,HI
11250,562,T10,26.612631921054817,53.225263842109634,925,HI
11251,562,T11,50.09804659075171,50.09804659075171,525,LO
11252,562,T12,0.42545953292647265,0.42545953292647265,450,LO
11253,562,T13,42.49069062642906,84.98138125285811,525,HI
11254,562,T14,18.535838481399185,37.07167696279837,450,HI
11255,562,T15,11.974207185378749,11.974207185378749,200,LO
11256,562,T16,0.5451989422388892,0.5451989422388892,150,LO
11257,562,T17,64.77056474649186,129.5411294929837,875,HI
11258,562,T18,25.988258848755674,25.988258848755674,450,LO
11259,562,T19,8.13780121231311,8.13780121231311,325,LO
11260,563,T0,50.71828357243506,50.71828357243506,625,LO
11261,563,T1,44.514184604750454,44.514184604750454,550,LO
11262,563,T2,5.766835238348456,11.533670476696912,300,HI
11263,563,T3,0.655468282730598,0.655468282730598,50,LO
11264,563,T4,4.166392829327181,8.332785658654362,500,HI
11265,563,T5,52.98935754511078,52.98935754511078,925,LO
11266,563,T6,5.163322996078458,10.326645992156916,275,HI
11267,563,T7,18.213966438568598,36.427932877137195,250,HI
11268,563,T8,2.0307420550121384,2.0307420550121384,75,LO
11269,563,T9,1.2735636556884478,1.2735636556884478,50,LO
11270,563,T10,24.92741463768571,49.85482927537142,300,HI
11271,563,T11,37.275031494822365,74.55006298964473,1000,HI
11272,563,T12,11.474095155102416,22.948190310204833,550,HI
11273,563,T13,0.8822307960242248,0.8822307960242248,75,LO
11274,563,T14,2.9843728682227706,5.968745736445541,175,HI
11275,563,T15,3.3416240852127412,3.3416240852127412,725,LO
11276,563,T16,26.288844553223203,26.288844553223203,525,LO
11277,563,T17,5.042534468018211,10.085068936036421,125,HI
11278,563,T18,19.31089007140111,38.62178014280222,700,HI
11279,563,T19,2.425973991893805,4.85194798378761,775,HI
11280,564,T0,34.43394051523665,34.43394051523665,700,LO
11281,564,T1,2.3038439320089585,4.607687864017917,150,HI
11282,564,T2,40.62962885650712,40.62962885650712,1000,LO
11283,564,T3,7.915145152094771,15.830290304189543,575,HI
11284,564,T4,0.677864470905748,0.677864470905748,50,LO
11285,564,T5,53.246772627129346,53.246772627129346,750,LO
11286,564,T6,10.839077998634265,10.839077998634265,475,LO
11287,564,T7,4.754251702751613,9.508503405503227,175,HI
11288,564,T8,4.335322884200677,4.335322884200677,950,LO
11289,564,T9,0.518922597390295,0.518922597390295,125,LO
11290,564,T10,17.575588123065803,35.151176246131605,825,HI
11291,564,T11,10.201419228561814,20.40283845712363,400,HI
11292,564,T12,8.940187213809411,8.940187213809411,150,LO
11293,564,T13,41.69995860522507,41.69995860522507,300,LO
11294,564,T14,6.904175985856213,13.808351971712426,475,HI
11295,564,T15,20.076576039385756,40.15315207877151,1000,HI
11296,564,T16,3.0115176394922316,6.023035278984463,125,HI
11297,564,T17,21.789817241276303,43.579634482552606,750,HI
11298,564,T18,22.576299614278206,22.576299614278206,975,LO
11299,564,T19,24.443992381030732,48.887984762061464,300,HI
11300,565,T0,0.702419839264401,1.404839678528802,800,HI
11301,565,T1,42.46638981220854,42.46638981220854,900,LO
11302,565,T2,11.194039957039534,22.388079914079068,125,HI
11303,565,T3,45.98283257497404,45.98283257497404,500,LO
11304,565,T4,3.6661464969056463,3.6661464969056463,325,LO
11305,565,T5,13.65170586500461,27.30341173000922,875,HI
11306,565,T6,19.783656214457142,39.567312428914285,550,HI
11307,565,T7,2.0544059320229042,2.0544059320229042,550,LO
11308,565,T8,0.9883816595504746,0.9883816595504746,600,LO
11309,565,T9,60.33145581938739,60.33145581938739,475,LO
11310,565,T10,1.6414899379740486,1.6414899379740486,125,LO
11311,565,T11,48.87756278686315,48.87756278686315,850,LO
11312,565,T12,1.6570019551659223,1.6570019551659223,525,LO
11313,565,T13,13.536946098780149,27.073892197560298,650,HI
11314,565,T14,12.787922787292546,12.787922787292546,575,LO
11315,565,T15,1.0710947660319394,2.142189532063879,75,HI
11316,565,T16,3.184770866254865,6.36954173250973,50,HI
11317,565,T17,11.047935036553518,11.047935036553518,825,LO
11318,565,T18,14.458749894762677,28.917499789525355,500,HI
11319,565,T19,36.126190119432195,36.126190119432195,950,LO
11320,566,T0,2.304719766046942,4.609439532093884,175,HI
11321,566,T1,26.951170186718937,26.951170186718937,525,LO
11322,566,T2,9.935818468906099,19.871636937812198,850,HI
11323,566,T3,3.5059673774827993,3.5059673774827993,150,LO
11324,566,T4,10.429485450275685,20.85897090055137,275,HI
11325,566,T5,8.59389330452811,8.59389330452811,475,LO
11326,566,T6,0.28324194085209975,0.28324194085209975,75,LO
11327,566,T7,23.020691347311413,46.041382694622826,500,HI
11328,566,T8,9.080025747320697,18.160051494641394,250,HI
11329,566,T9,15.86781918097767,15.86781918097767,675,LO
11330,566,T10,41.146044733942475,41.146044733942475,575,LO
11331,566,T11,27.822829741714266,55.64565948342853,550,HI
11332,566,T12,10.376446853537463,20.752893707074925,175,HI
11333,566,T13,23.914587375016904,47.82917475003381,675,HI
11334,566,T14,2.4817998014090534,4.963599602818107,375,HI
11335,566,T15,6.210846947148696,12.421693894297391,600,HI
11336,566,T16,9.062746229127525,18.12549245825505,850,HI
11337,566,T17,20.543959604748824,20.543959604748824,375,LO
11338,566,T18,2.798067151937639,5.596134303875278,200,HI
11339,566,T19,30.373608425540898,60.747216851081795,250,HI
11340,567,T0,1.6292283766375204,1.6292283766375204,175,LO
11341,567,T1,45.38808863941907,90.77617727883813,700,HI
11342,567,T2,46.996283670123475,46.996283670123475,975,LO
11343,567,T3,31.450346274159337,31.450346274159337,525,LO
11344,567,T4,7.666075493178173,15.332150986356346,250,HI
11345,567,T5,11.399155118156749,22.798310236313498,625,HI
11346,567,T6,141.34047728034352,282.68095456068704,900,HI
11347,567,T7,44.888048109021085,89.77609621804217,1000,HI
11348,567,T8,0.26463347747467114,0.26463347747467114,25,LO
11349,567,T9,2.8574790499459817,2.8574790499459817,175,LO
11350,567,T10,2.790286371578157,2.790286371578157,100,LO
11351,567,T11,23.518533656325285,47.03706731265057,775,HI
11352,567,T12,13.617624728936073,27.235249457872147,575,HI
11353,567,T13,0.21800706051056107,0.21800706051056107,500,LO
11354,567,T14,17.36590491593251,34.73180983186502,525,HI
11355,567,T15,1.0195731394987042,2.0391462789974084,300,HI
11356,567,T16,22.14403602461194,44.28807204922388,700,HI
11357,567,T17,11.057201624600495,11.057201624600495,425,LO
11358,567,T18,26.927736152353162,26.927736152353162,600,LO
11359,567,T19,7.447185141720919,14.894370283441837,400,HI
11360,568,T0,3.8734305135189606,3.8734305135189606,775,LO
11361,568,T1,7.07748409547862,14.15496819095724,625,HI
11362,568,T2,0.571060764367104,1.142121528734208,800,HI
11363,568,T3,3.3812092773154445,3.3812092773154445,500,LO
11364,568,T4,1.8545587729136392,3.7091175458272785,25,HI
11365,568,T5,11.529033003858311,23.058066007716622,225,HI
11366,568,T6,10.021798930884543,20.043597861769086,975,HI
11367,568,T7,0.06584711916290953,0.06584711916290953,250,LO
11368,568,T8,6.471995610129156,6.471995610129156,700,LO
11369,568,T9,39.58190335901285,39.58190335901285,425,LO
11370,568,T10,33.69207917618226,67.38415835236452,350,HI
11371,568,T11,0.08056919834421306,0.08056919834421306,850,LO
11372,568,T12,34.46391572042276,68.92783144084552,250,HI
11373,568,T13,13.522455592703542,13.522455592703542,200,LO
11374,568,T14,11.882811615642986,11.882811615642986,800,LO
11375,568,T15,19.344105657212793,38.68821131442559,925,HI
11376,568,T16,3.8286496505682264,7.657299301136453,50,HI
11377,568,T17,6.1426166692330275,12.285233338466055,775,HI
11378,568,T18,9.114814682856583,9.114814682856583,925,LO
11379,568,T19,3.8433701863366183,3.8433701863366183,650,LO
11380,569,T0,11.912005181308768,11.912005181308768,475,LO
11381,569,T1,8.08266083784217,8.08266083784217,350,LO
11382,569,T2,6.935981178251799,6.935981178251799,325,LO
11383,569,T3,10.059149227004793,20.118298454009587,400,HI
11384,569,T4,22.26118743310591,22.26118743310591,700,LO
11385,569,T5,0.7314194639423732,1.4628389278847465,150,HI
11386,569,T6,27.310076863611837,54.62015372722367,625,HI
11387,569,T7,5.280613701078629,5.280613701078629,500,LO
11388,569,T8,17.007882728878965,17.007882728878965,150,LO
11389,569,T9,24.343176864728242,48.686353729456485,375,HI
11390,569,T10,5.037382438626453,5.037382438626453,700,LO
11391,569,T11,9.277581985278594,9.277581985278594,525,LO
11392,569,T12,5.196973544901548,5.196973544901548,250,LO
11393,569,T13,166.71391737025573,333.42783474051146,950,HI
11394,569,T14,0.5862449486764825,0.5862449486764825,875,LO
11395,569,T15,21.030674985099996,21.030674985099996,600,LO
11396,569,T16,8.457694186510007,8.457694186510007,350,LO
11397,569,T17,7.162560862223895,14.32512172444779,1000,HI
11398,569,T18,5.081190625925389,10.162381251850778,675,HI
11399,569,T19,15.143602646385771,15.143602646385771,375,LO
11400,570,T0,6.443099339117056,6.443099339117056,475,LO
11401,570,T1,15.60592766445984,31.21185532891968,500,HI
11402,570,T2,45.03526448051843,45.03526448051843,675,LO
11403,570,T3,16.03901011815162,16.03901011815162,500,LO
11404,570,T4,42.79471471424064,85.58942942848128,825,HI
11405,570,T5,11.638568608342599,23.277137216685198,475,HI
11406,570,T6,1.928402083339456,1.928402083339456,75,LO
11407,570,T7,9.486277283221062,18.972554566442124,775,HI
11408,570,T8,7.48468721722058,14.96937443444116,325,HI
11409,570,T9,22.048630503774735,22.048630503774735,950,LO
11410,570,T10,2.694127150845578,5.388254301691156,675,HI
11411,570,T11,33.991787330342,67.983574660684,225,HI
11412,570,T12,0.8611510045197501,1.7223020090395003,75,HI
11413,570,T13,45.569380972347105,45.569380972347105,675,LO
11414,570,T14,20.80589795495216,20.80589795495216,1000,LO
11415,570,T15,3.283449991044389,3.283449991044389,675,LO
11416,570,T16,8.442550252923251,16.885100505846502,150,HI
11417,570,T17,25.688720227085792,51.377440454171584,1000,HI
11418,570,T18,5.094404419431452,5.094404419431452,150,LO
11419,570,T19,2.019741584467631,2.019741584467631,100,LO
11420,571,T0,2.211526100862521,2.211526100862521,450,LO
11421,571,T1,9.832680049179723,9.832680049179723,525,LO
11422,571,T2,1.9120366276522942,1.9120366276522942,775,LO
11423,571,T3,25.923715431172766,51.84743086234553,450,HI
11424,571,T4,23.79665374299375,47.5933074859875,650,HI
11425,571,T5,38.1554430248229,76.3108860496458,925,HI
11426,571,T6,4.543603166651177,9.087206333302355,100,HI
11427,571,T7,4.189685142634642,8.379370285269284,550,HI
11428,571,T8,23.671868505049755,23.671868505049755,325,LO
11429,571,T9,11.122523707216345,22.24504741443269,950,HI
11430,571,T10,4.056332924496951,8.112665848993903,75,HI
11431,571,T11,2.28441317751415,2.28441317751415,100,LO
11432,571,T12,5.258659811929426,5.258659811929426,125,LO
11433,571,T13,19.267780505102046,38.53556101020409,475,HI
11434,571,T14,18.32467848589432,36.64935697178864,325,HI
11435,571,T15,17.095933183475577,34.19186636695115,450,HI
11436,571,T16,6.4056496861069405,6.4056496861069405,200,LO
11437,571,T17,2.0382777242295376,4.076555448459075,25,HI
11438,571,T18,0.9308364519594906,0.9308364519594906,175,LO
11439,571,T19,25.20821703742928,50.41643407485856,900,HI
11440,572,T0,39.06877793527106,78.13755587054212,925,HI
11441,572,T1,3.4325934872450334,3.4325934872450334,150,LO
11442,572,T2,6.4931638601605,12.986327720321,800,HI
11443,572,T3,11.742611737036063,11.742611737036063,225,LO
11444,572,T4,6.526212056466141,6.526212056466141,375,LO
11445,572,T5,24.631815507875604,24.631815507875604,875,LO
11446,572,T6,57.78757143443127,57.78757143443127,950,LO
11447,572,T7,12.109613168130185,24.21922633626037,700,HI
11448,572,T8,36.39611553070022,36.39611553070022,300,LO
11449,572,T9,8.998016287339482,8.998016287339482,175,LO
11450,572,T10,21.976338938713937,21.976338938713937,500,LO
11451,572,T11,1.1641736682195911,1.1641736682195911,75,LO
11452,572,T12,3.4890620040398215,6.978124008079643,75,HI
11453,572,T13,31.70513277015445,63.4102655403089,600,HI
11454,572,T14,0.7354921817064909,0.7354921817064909,375,LO
11455,572,T15,5.2914476889954205,10.582895377990841,200,HI
11456,572,T16,15.934888781344442,31.869777562688885,875,HI
11457,572,T17,2.63387401870444,2.63387401870444,925,LO
11458,572,T18,31.95640294536967,63.91280589073934,600,HI
11459,572,T19,1.2433540141484178,1.2433540141484178,75,LO
11460,573,T0,32.1025819896882,32.1025819896882,650,LO
11461,573,T1,1.3958616763977805,2.791723352795561,150,HI
11462,573,T2,8.682855855808075,17.36571171161615,350,HI
11463,573,T3,2.3749828067838044,2.3749828067838044,250,LO
11464,573,T4,4.481620254432081,4.481620254432081,575,LO
11465,573,T5,16.973556362729568,33.947112725459135,450,HI
11466,573,T6,4.260940476000743,4.260940476000743,875,LO
11467,573,T7,61.13657433859493,122.27314867718987,950,HI
11468,573,T8,14.592548462992905,14.592548462992905,500,LO
11469,573,T9,11.920890534477063,11.920890534477063,550,LO
11470,573,T10,2.0751842691768343,2.0751842691768343,375,LO
11471,573,T11,30.838313757111248,30.838313757111248,300,LO
11472,573,T12,17.434128101036166,17.434128101036166,950,LO
11473,573,T13,1.7931368202941083,3.5862736405882165,75,HI
11474,573,T14,21.663717733466537,43.327435466933075,875,HI
11475,573,T15,29.920377920323133,29.920377920323133,500,LO
11476,573,T16,19.38269479636843,19.38269479636843,225,LO
11477,573,T17,29.456895710551738,58.913791421103475,550,HI
11478,573,T18,2.725539547643578,2.725539547643578,50,LO
11479,573,T19,8.999452425649567,17.998904851299134,750,HI
11480,574,T0,4.486776901167097,4.486776901167097,125,LO
11481,574,T1,1.5320405218525512,1.5320405218525512,150,LO
11482,574,T2,123.42806075005878,246.85612150011755,925,HI
11483,574,T3,27.336402982718933,54.67280596543787,400,HI
11484,574,T4,22.890187828405637,45.78037565681127,325,HI
11485,574,T5,1.927070760734484,1.927070760734484,50,LO
11486,574,T6,9.6490863441733,19.2981726883466,450,HI
11487,574,T7,11.625904726384945,11.625904726384945,750,LO
11488,574,T8,59.01510338622016,59.01510338622016,900,LO
11489,574,T9,4.4011623211578605,4.4011623211578605,950,LO
11490,574,T10,3.1230761876077993,3.1230761876077993,275,LO
11491,574,T11,0.2752168441011664,0.2752168441011664,175,LO
11492,574,T12,27.09663662189582,27.09663662189582,750,LO
11493,574,T13,11.923808723819068,11.923808723819068,350,LO
11494,574,T14,3.6066607777665918,7.2133215555331835,625,HI
11495,574,T15,13.753097973368822,13.753097973368822,1000,LO
11496,574,T16,6.230231102453774,12.460462204907548,300,HI
11497,574,T17,19.5644050833697,39.1288101667394,675,HI
11498,574,T18,15.26418495941844,30.52836991883688,575,HI
11499,574,T19,2.852291169492047,5.704582338984094,50,HI
11500,575,T0,3.053778137971336,3.053778137971336,250,LO
11501,575,T1,10.543884747408772,21.087769494817543,200,HI
11502,575,T2,0.377603561445794,0.755207122891588,150,HI
11503,575,T3,19.520195868407807,19.520195868407807,750,LO
11504,575,T4,56.29068465110447,56.29068465110447,975,LO
11505,575,T5,11.624607824803302,23.249215649606604,325,HI
11506,575,T6,13.542077058871715,27.08415411774343,200,HI
11507,575,T7,0.24976097129239955,0.24976097129239955,175,LO
11508,575,T8,8.420940567190764,16.841881134381527,675,HI
11509,575,T9,69.17802087595993,69.17802087595993,825,LO
11510,575,T10,33.2998468356759,33.2998468356759,425,LO
11511,575,T11,8.572198790845809,17.144397581691617,500,HI
11512,575,T12,0.7548093812436152,0.7548093812436152,1000,LO
11513,575,T13,12.273723811335596,12.273723811335596,550,LO
11514,575,T14,38.021324305700496,76.04264861140099,650,HI
11515,575,T15,24.560954110003347,49.121908220006695,475,HI
11516,575,T16,9.955158767874916,19.910317535749833,650,HI
11517,575,T17,5.032066528774948,5.032066528774948,75,LO
11518,575,T18,4.222514314295692,4.222514314295692,700,LO
11519,575,T19,20.481279056220377,20.481279056220377,675,LO
11520,576,T0,20.365575576674424,20.365575576674424,550,LO
11521,576,T1,0.2833375720076303,0.2833375720076303,250,LO
11522,576,T2,3.8978654600455576,7.795730920091115,875,HI
11523,576,T3,0.9480267408976784,0.9480267408976784,700,LO
11524,576,T4,1.4838484496957904,2.967696899391581,325,HI
11525,576,T5,22.5122558633925,22.5122558633925,550,LO
11526,576,T6,3.0976133902458347,6.195226780491669,100,HI
11527,576,T7,14.608239144971325,14.608239144971325,575,LO
11528,576,T8,16.010329127561935,16.010329127561935,850,LO
11529,576,T9,39.53497065435852,39.53497065435852,725,LO
11530,576,T10,30.122076472419227,30.122076472419227,625,LO
11531,576,T11,13.226090311007422,26.452180622014843,475,HI
11532,576,T12,94.57783528736913,189.15567057473825,975,HI
11533,576,T13,6.8700328393891095,6.8700328393891095,575,LO
11534,576,T14,38.15774848593989,76.31549697187978,800,HI
11535,576,T15,17.95730941812957,17.95730941812957,200,LO
11536,576,T16,2.0730895150319806,2.0730895150319806,725,LO
11537,576,T17,27.650012856633456,27.650012856633456,675,LO
11538,576,T18,2.9059146864995293,2.9059146864995293,100,LO
11539,576,T19,44.84969434817431,89.69938869634862,525,HI
11540,577,T0,0.5507943765269252,1.1015887530538504,25,HI
11541,577,T1,14.957538914716928,29.915077829433855,550,HI
11542,577,T2,0.6413310328245214,0.6413310328245214,75,LO
11543,577,T3,28.76866088262378,28.76866088262378,425,LO
11544,577,T4,34.5429994576059,34.5429994576059,800,LO
11545,577,T5,1.0497069692445404,2.099413938489081,150,HI
11546,577,T6,15.865093233799234,31.730186467598468,425,HI
11547,577,T7,1.571783099403988,3.143566198807976,275,HI
11548,577,T8,17.45612357101023,17.45612357101023,1000,LO
11549,577,T9,0.31742174286754216,0.6348434857350843,475,HI
11550,577,T10,9.605608744450272,19.211217488900544,900,HI
11551,577,T11,0.8397303686952656,1.6794607373905313,375,HI
11552,577,T12,44.98780173034168,89.97560346068336,950,HI
11553,577,T13,24.656463889420472,24.656463889420472,625,LO
11554,577,T14,10.460498277849375,20.92099655569875,975,HI
11555,577,T15,19.199962241325288,38.399924482650576,625,HI
11556,577,T16,95.25134507441166,95.25134507441166,750,LO
11557,577,T17,74.29408243526338,148.58816487052675,850,HI
11558,577,T18,1.925983949303181,3.851967898606362,350,HI
11559,577,T19,28.079728816874105,28.079728816874105,275,LO
11560,578,T0,7.264667456454799,7.264667456454799,700,LO
11561,578,T1,68.67831441845878,68.67831441845878,850,LO
11562,578,T2,1.1471850626600415,1.1471850626600415,225,LO
11563,578,T3,8.17483924894713,8.17483924894713,1000,LO
11564,578,T4,35.14128713479557,35.14128713479557,875,LO
11565,578,T5,0.7511519048714471,0.7511519048714471,925,LO
11566,578,T6,7.39409178774647,7.39409178774647,500,LO
11567,578,T7,14.35562180614679,28.71124361229358,975,HI
11568,578,T8,0.02287263856248778,0.02287263856248778,125,LO
11569,578,T9,12.136525160755665,12.136525160755665,425,LO
11570,578,T10,2.8516528305416387,5.703305661083277,75,HI
11571,578,T11,8.163739078571176,16.32747815714235,50,HI
11572,578,T12,10.598689045790909,21.197378091581818,900,HI
11573,578,T13,25.104959605916434,25.104959605916434,825,LO
11574,578,T14,5.098704037754728,5.098704037754728,100,LO
11575,578,T15,5.698398216278856,11.396796432557712,375,HI
11576,578,T16,6.288346961904123,6.288346961904123,200,LO
11577,578,T17,34.21382838890325,34.21382838890325,400,LO
11578,578,T18,57.008186665945324,57.008186665945324,1000,LO
11579,578,T19,1.5818568659999146,1.5818568659999146,125,LO
11580,579,T0,16.05413090792993,16.05413090792993,400,LO
11581,579,T1,0.47616090376196296,0.47616090376196296,350,LO
11582,579,T2,88.90987721142902,177.81975442285804,600,HI
11583,579,T3,15.3289978278683,30.6579956557366,175,HI
11584,579,T4,55.03963659800368,110.07927319600736,475,HI
11585,579,T5,26.14398351692293,26.14398351692293,700,LO
11586,579,T6,19.957279723765733,19.957279723765733,650,LO
11587,579,T7,4.469766962786231,4.469766962786231,200,LO
11588,579,T8,0.1908686058475842,0.1908686058475842,50,LO
11589,579,T9,5.1810240195037505,5.1810240195037505,550,LO
11590,579,T10,0.11805168981561948,0.23610337963123895,50,HI
11591,579,T11,21.440433187290548,42.880866374581096,875,HI
11592,579,T12,39.24417760384443,39.24417760384443,650,LO
11593,579,T13,2.0672405985118303,4.134481197023661,825,HI
11594,579,T14,13.812439108406826,27.624878216813652,275,HI
11595,579,T15,2.512861860644096,2.512861860644096,1000,LO
11596,579,T16,1.17064951174636,1.17064951174636,275,LO
11597,579,T17,5.569860475232061,11.139720950464122,125,HI
11598,579,T18,0.5449450736085227,1.0898901472170455,50,HI
11599,579,T19,0.9390510426883593,0.9390510426883593,925,LO
11600,580,T0,13.995889508072521,13.995889508072521,575,LO
11601,580,T1,19.651920750733805,39.30384150146761,525,HI
11602,580,T2,0.37981776809306034,0.37981776809306034,300,LO
11603,580,T3,21.01503311670225,21.01503311670225,975,LO
11604,580,T4,42.61210368674269,42.61210368674269,825,LO
11605,580,T5,38.81385355888871,38.81385355888871,200,LO
11606,580,T6,55.162311273189545,110.32462254637909,875,HI
11607,580,T7,2.005599973482666,4.011199946965332,450,HI
11608,580,T8,45.67754436686123,91.35508873372245,950,HI
11609,580,T9,9.75147575334191,9.75147575334191,675,LO
11610,580,T10,35.90974455384797,35.90974455384797,975,LO
11611,580,T11,2.9274205380427603,2.9274205380427603,850,LO
11612,580,T12,0.5886779004145116,1.1773558008290232,325,HI
11613,580,T13,6.415227971346144,6.415227971346144,600,LO
11614,580,T14,29.096453432651714,58.19290686530343,475,HI
11615,580,T15,12.326848913508499,24.653697827016998,650,HI
11616,580,T16,22.741772034564978,45.483544069129955,625,HI
11617,580,T17,1.6680150111863228,1.6680150111863228,975,LO
11618,580,T18,4.456607805082299,8.913215610164597,75,HI
11619,580,T19,0.9142037703310611,0.9142037703310611,100,LO
11620,581,T0,52.00245668551681,104.00491337103362,875,HI
11621,581,T1,75.68451311786974,151.36902623573948,800,HI
11622,581,T2,18.599788820337263,37.199577640674526,575,HI
11623,581,T3,0.8740426358844644,0.8740426358844644,400,LO
11624,581,T4,11.48746309527744,11.48746309527744,950,LO
11625,581,T5,17.055856609908975,34.11171321981795,450,HI
11626,581,T6,3.1683852418918885,3.1683852418918885,50,LO
11627,581,T7,34.761574833876836,69.52314966775367,550,HI
11628,581,T8,0.9432257333774217,1.8864514667548433,575,HI
11629,581,T9,9.659459940276754,9.659459940276754,875,LO
11630,581,T10,0.24033668028573818,0.24033668028573818,250,LO
11631,581,T11,16.55516138853841,33.11032277707682,625,HI
11632,581,T12,32.43527656531098,64.87055313062196,775,HI
11633,581,T13,141.64316267654198,141.64316267654198,825,LO
11634,581,T14,1.440536801319025,2.88107360263805,550,HI
11635,581,T15,36.28609499352562,72.57218998705125,925,HI
11636,581,T16,0.6103433966203214,0.6103433966203214,475,LO
11637,581,T17,5.578430636921025,5.578430636921025,375,LO
11638,581,T18,15.962874037578098,31.925748075156196,875,HI
11639,581,T19,3.5847205352076243,3.5847205352076243,725,LO
11640,582,T0,14.656225221270414,14.656225221270414,1000,LO
11641,582,T1,0.8560856018660745,1.712171203732149,150,HI
11642,582,T2,18.87827471675002,37.75654943350004,975,HI
11643,582,T3,40.038087186507056,40.038087186507056,975,LO
11644,582,T4,2.5777303303351373,2.5777303303351373,350,LO
11645,582,T5,4.951699649047867,9.903399298095733,75,HI
11646,582,T6,27.814414964371526,27.814414964371526,900,LO
11647,582,T7,1.8260171883452552,3.6520343766905103,125,HI
11648,582,T8,51.369067668407084,51.369067668407084,700,LO
11649,582,T9,6.833163181143839,13.666326362287679,750,HI
11650,582,T10,9.445626242808592,18.891252485617184,950,HI
11651,582,T11,14.668325486739581,14.668325486739581,650,LO
11652,582,T12,22.94039801591544,45.88079603183088,550,HI
11653,582,T13,51.297832057469385,102.59566411493877,775,HI
11654,582,T14,9.836267805273796,9.836267805273796,425,LO
11655,582,T15,36.01136587287827,72.02273174575654,300,HI
11656,582,T16,6.689513982878221,6.689513982878221,250,LO
11657,582,T17,33.83142725991394,67.66285451982787,975,HI
11658,582,T18,19.059240283819925,19.059240283819925,300,LO
11659,582,T19,1.6159144844558107,1.6159144844558107,175,LO
11660,583,T0,18.7476384861073,37.4952769722146,450,HI
11661,583,T1,6.949079128975322,13.898158257950644,550,HI
11662,583,T2,7.456110053647713,7.456110053647713,100,LO
11663,583,T3,39.80033913904994,79.60067827809988,625,HI
11664,583,T4,1.3388231395403682,2.6776462790807365,500,HI
11665,583,T5,7.10735832522208,7.10735832522208,1000,LO
11666,583,T6,76.51802589383858,76.51802589383858,950,LO
11667,583,T7,3.2975768384301745,6.595153676860349,950,HI
11668,583,T8,10.781377584156077,10.781377584156077,300,LO
11669,583,T9,5.111345892981438,10.222691785962876,825,HI
11670,583,T10,104.03740794586244,104.03740794586244,950,LO
11671,583,T11,30.73373208242341,30.73373208242341,725,LO
11672,583,T12,3.797815560215266,7.595631120430532,250,HI
11673,583,T13,0.488384338293453,0.488384338293453,650,LO
11674,583,T14,6.505211423990111,13.010422847980221,750,HI
11675,583,T15,62.35744383188125,62.35744383188125,975,LO
11676,583,T16,1.2304503126492734,1.2304503126492734,425,LO
11677,583,T17,4.693320276271382,4.693320276271382,100,LO
11678,583,T18,20.84821573246505,41.6964314649301,900,HI
11679,583,T19,30.48005820043503,60.96011640087006,525,HI
11680,584,T0,0.10960937108518976,0.2192187421703795,775,HI
11681,584,T1,0.8838646544360451,1.7677293088720902,125,HI
11682,584,T2,16.631400886592644,16.631400886592644,350,LO
11683,584,T3,5.927001719598368,11.854003439196736,100,HI
11684,584,T4,13.341651566580627,26.683303133161253,1000,HI
11685,584,T5,16.931659447360246,33.86331889472049,500,HI
11686,584,T6,28.47856417085783,28.47856417085783,775,LO
11687,584,T7,3.756879040325736,3.756879040325736,350,LO
11688,584,T8,4.950082995500107,9.900165991000215,50,HI
11689,584,T9,30.11055974065013,60.22111948130026,1000,HI
11690,584,T10,5.536368103226774,11.072736206453548,700,HI
11691,584,T11,11.07855770219019,22.15711540438038,275,HI
11692,584,T12,21.860394885026622,21.860394885026622,700,LO
11693,584,T13,4.82190429505609,9.64380859011218,800,HI
11694,584,T14,15.01060760375446,15.01060760375446,450,LO
11695,584,T15,2.239366471785302,2.239366471785302,575,LO
11696,584,T16,8.126426001662356,16.252852003324712,200,HI
11697,584,T17,135.58650381413148,135.58650381413148,875,LO
11698,584,T18,10.761507139092087,21.523014278184174,450,HI
11699,584,T19,8.498449941848245,8.498449941848245,425,LO
11700,585,T0,1.3903205780509742,1.3903205780509742,200,LO
11701,585,T1,14.875402656076957,29.750805312153915,825,HI
11702,585,T2,10.933109791397518,10.933109791397518,325,LO
11703,585,T3,25.601216043291885,25.601216043291885,950,LO
11704,585,T4,83.22887248306925,166.4577449661385,725,HI
